Unit,Date_read,Days,New_odometer,L2_DiameterFIX,R2_DiameterFIX,L2_Flange_width,R2_Flange_width,L2_Flange_height,R2_Flange_height,L2_Tread_hollowing,R2_Tread_hollowing,L2_Arris,R2_Arris,Maintain,Change in L2_Flange_Width
VL354F,18/09/2013,32,932256.0,77.0,78.0,28.0,30.0,28.0,28.0,0.0,0.0,0.0,0.0,None,2.0
VL354F,26/10/2013,38,938679.0,79.0,78.0,27.5,29.0,28.5,29.5,0.0,0.0,0.0,0.0,None,0.5
VL354F,26/11/2013,31,949558.0,80.0,80.0,27.0,28.0,29.5,29.0,0.0,0.0,0.0,0.0,None,0.5
VL354F,28/12/2013,32,962174.0,77.0,78.0,26.0,26.5,28.0,29.0,0.0,0.0,0.0,0.0,None,1.0
VL354F,22/01/2014,25,971619.8,62.0,62.0,30.0,30.0,28.0,28.0,0.0,0.0,0.0,0.0,Change Wheel,-4.0
VL354F,4/03/2014,41,987111.0,65.0,65.0,27.0,26.0,29.0,28.0,0.0,0.0,0.0,1.0,None,3.0
VL354F,4/04/2014,31,997613.0,65.0,65.0,26.0,26.0,29.0,28.0,0.0,0.0,0.0,0.5,None,1.0
VL354F,28/05/2014,54,1001448.0,65.5,65.5,27.0,26.0,29.0,29.0,0.0,0.0,0.0,0.0,Normal Maintain,-1.0
VL354F,18/07/2014,51,1011287.0,66.0,65.0,26.0,25.0,29.0,28.0,0.0,0.0,0.0,0.0,None,1.0
VL354F,20/08/2014,33,1022475.9,50.5,50.5,30.0,29.0,28.0,28.0,0.0,0.0,0.0,0.0,Change Wheel,-4.0
VL354F,21/08/2014,1,1022815.0,52.0,52.0,30.0,30.0,28.0,28.0,0.0,0.0,0.0,0.0,None,0.0
VL354F,22/09/2014,32,1035476.0,54.0,54.0,27.5,26.5,28.0,28.0,0.0,0.0,0.0,0.0,None,2.5
VL354F,23/10/2014,31,1046319.0,55.0,55.0,25.0,23.0,29.0,28.0,0.5,0.5,0.5,0.5,None,2.5
VL354F,20/11/2015,393,1046558.0,70.0,70.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,Normal Maintain,-3.0
VL354F,8/02/2016,80,1048068.0,70.0,70.0,29.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,Normal Maintain,-1.0
VL354F,9/04/2016,61,1055435.0,69.0,68.0,27.0,27.0,30.0,29.0,0.0,0.0,0.0,0.0,None,2.0
VL354F,7/06/2016,59,1060938.0,66.0,66.0,28.0,28.0,29.0,29.0,0.1,0.1,0.0,0.0,Normal Maintain,-1.0
VL354F,17/08/2016,71,1071817.0,67.0,66.0,27.0,26.0,28.5,29.0,0.0,0.5,0.0,0.0,None,1.0
VL354F,25/08/2016,8,1072082.0,57.5,57.5,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,Normal Maintain,-1.0
VL354F,21/09/2016,27,1077383.0,61.0,61.0,29.0,30.0,29.0,28.0,0.0,0.0,0.0,0.0,Normal Maintain,-1.0
VL354F,21/10/2016,30,1080263.0,59.0,61.0,28.0,27.0,28.0,28.0,0.0,0.0,0.0,0.0,None,1.0
VL354F,21/01/2017,92,1089095.0,55.0,54.0,27.0,27.0,29.0,28.5,0.5,0.5,0.0,0.0,None,1.0
VL354F,2/02/2017,12,1093432.3,53.5,53.5,27.0,27.0,28.0,28.0,0.0,0.0,0.0,0.0,None,0.0
VL354F,24/02/2017,22,1101384.0,57.0,57.0,27.0,27.0,29.0,28.0,0.0,0.0,0.0,0.0,None,0.0
VL354F,7/08/2017,164,1113946.0,54.0,55.0,25.0,25.0,29.0,28.0,1.0,0.0,0.0,0.0,None,2.0
VL354F,3/10/2017,57,1119128.0,54.0,55.0,25.0,26.0,29.0,30.0,1.0,1.0,0.0,0.0,None,0.0
VL354F,22/11/2017,50,1123204.4,53.0,54.0,25.0,25.0,29.0,28.0,0.5,0.5,0.0,0.0,None,0.0
VL354F,14/12/2017,22,1124998.0,85.0,85.0,28.0,28.0,30.0,30.0,0.0,0.0,0.0,0.0,Normal Maintain,-3.0
VL354F,13/08/2018,242,1142840.0,84.0,85.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,None,0.0
VL354F,8/01/2019,148,1157871.0,85.0,85.0,27.0,28.0,29.0,29.0,0.0,0.0,0.0,0.0,None,0.0
VL355Y,9/01/2010,0,386013.0,70.0,70.0,28.0,26.0,31.0,30.0,1.0,1.0,0.0,0.5,None,0.0
VL355Y,28/03/2010,78,414191.0,62.0,63.0,28.0,28.0,28.0,28.0,0.5,1.0,0.0,0.0,None,0.0
VL355Y,29/08/2010,154,453897.0,60.0,59.0,26.5,26.0,28.5,28.0,1.0,0.5,0.0,0.5,None,1.5
VL355Y,15/09/2010,17,456695.0,58.0,57.0,27.0,26.0,30.5,28.0,0.5,0.5,0.0,0.0,Normal Maintain,-0.5
VL355Y,28/10/2010,43,468208.0,56.0,57.0,28.0,25.0,29.0,29.0,0.0,0.0,0.0,0.0,Normal Maintain,-1.0
VL355Y,13/12/2010,46,485213.0,57.0,57.0,28.0,27.0,27.0,27.0,0.0,0.5,0.0,0.0,None,0.0
VL355Y,28/01/2011,46,493819.0,45.0,45.0,25.0,24.5,29.0,29.0,0.0,0.0,0.0,0.0,None,3.0
VL355Y,9/04/2011,71,516140.0,84.0,84.0,28.0,27.0,28.5,28.5,0.5,0.5,0.0,0.0,Normal Maintain,-3.0
VL355Y,28/05/2011,49,546720.0,45.0,45.0,23.0,24.0,30.0,30.0,1.0,1.5,0.0,0.0,None,5.0
VL355Y,2/08/2011,66,564095.0,88.0,88.0,30.0,30.0,28.0,28.0,0.0,0.0,0.0,0.0,Change Wheel,-7.0
VL355Y,16/09/2011,45,578954.0,89.0,89.0,30.5,30.5,28.5,27.5,0.0,0.0,0.0,0.0,Normal Maintain,-0.5
VL355Y,17/10/2011,31,589379.0,88.0,89.0,29.0,29.0,29.0,28.0,0.0,0.0,0.0,0.0,None,1.5
VL355Y,14/11/2011,28,597142.0,89.0,89.0,28.5,29.0,28.0,28.0,1.0,1.0,0.0,0.0,None,0.5
VL355Y,14/12/2011,30,608718.0,90.0,90.0,28.0,30.0,28.0,28.0,1.0,1.0,0.0,0.0,None,0.5
VL355Y,25/01/2012,42,619490.0,86.0,86.0,30.0,29.0,28.0,28.0,0.0,0.0,0.0,0.0,Normal Maintain,-2.0
VL355Y,25/02/2012,31,630603.0,83.0,83.0,28.0,28.0,28.5,28.5,0.0,0.0,0.0,0.0,None,2.0
VL355Y,16/05/2012,81,646017.0,85.0,85.0,29.0,27.0,28.0,28.0,0.0,0.0,0.0,0.0,Normal Maintain,-1.0
VL355Y,28/05/2012,12,661998.0,83.0,84.0,28.0,27.0,28.0,29.0,0.1,0.1,0.0,0.0,None,1.0
VL355Y,25/06/2012,28,674076.0,79.5,79.0,27.0,27.0,28.0,28.0,0.2,0.1,0.0,0.0,None,1.0
VL355Y,23/07/2012,28,684309.0,86.0,83.0,29.0,27.0,28.0,29.0,0.0,0.0,0.0,0.0,Normal Maintain,-2.0
VL355Y,1/08/2012,9,687140.0,68.5,68.0,30.0,30.0,28.0,28.0,0.0,0.0,0.0,0.0,Normal Maintain,-1.0
VL355Y,14/01/2013,166,739357.0,70.0,70.0,28.0,27.0,29.0,29.0,0.0,0.0,0.0,0.2,None,2.0
VL355Y,21/02/2013,38,750876.0,70.0,70.0,28.0,26.0,29.0,29.0,0.0,0.0,0.0,0.5,None,0.0
VL355Y,3/04/2013,41,763080.0,67.0,66.5,27.5,24.0,30.0,29.0,0.5,0.5,0.0,0.0,None,0.5
VL355Y,4/04/2013,1,763260.2,53.5,53.5,29.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,Normal Maintain,-1.5
VL355Y,15/04/2013,11,765242.0,60.0,60.0,27.0,27.5,29.0,28.5,0.0,0.0,0.0,0.0,None,2.0
VL355Y,4/07/2013,80,778462.0,57.0,57.0,25.0,25.0,28.0,28.0,0.0,0.0,0.0,0.0,None,2.0
VL355Y,12/08/2013,39,789122.0,57.0,57.0,24.5,24.5,28.0,28.0,0.5,0.5,0.0,0.0,None,0.5
VL355Y,20/08/2013,8,791902.4,44.5,44.5,28.0,27.0,28.0,28.0,0.0,0.0,0.0,0.0,Normal Maintain,-3.5
VL355Y,12/09/2013,23,799896.0,46.0,45.0,24.5,25.0,28.0,27.0,0.0,0.0,0.0,0.0,None,3.5
VL355Y,15/10/2013,33,808535.0,46.0,47.0,24.5,23.0,28.5,28.5,0.0,0.0,0.0,0.0,None,0.0
VL355Y,30/12/2013,76,822331.0,85.0,85.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,Normal Maintain,-3.5
VL355Y,1/02/2014,33,835778.0,89.0,90.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,None,0.0
VL355Y,5/03/2014,32,845167.0,90.0,90.0,27.0,27.0,28.0,28.0,0.0,0.5,0.0,0.0,None,1.0
VL355Y,7/04/2014,33,857537.0,88.0,88.0,27.5,27.0,28.0,28.0,0.0,0.5,0.0,0.0,Normal Maintain,-0.5
VL355Y,6/05/2014,29,864323.5,89.0,89.0,27.5,27.0,28.5,28.5,0.5,0.5,0.2,0.2,None,0.0
VL355Y,27/05/2014,21,869237.8,75.5,75.0,30.0,30.0,28.0,28.0,0.0,0.0,0.0,0.0,Normal Maintain,-2.5
VL355Y,5/06/2014,9,871344.0,80.0,80.0,30.0,30.0,30.0,29.0,0.0,0.0,0.0,0.0,None,0.0
VL355Y,9/07/2014,34,883902.0,76.0,77.0,29.0,29.0,31.0,29.0,0.0,0.0,0.0,0.0,None,1.0
VL355Y,9/08/2014,31,894971.0,78.0,78.0,28.0,27.0,28.0,28.5,0.5,0.5,0.5,0.0,None,1.0
VL355Y,11/09/2014,33,906993.5,77.0,77.0,27.0,25.0,28.0,30.0,0.0,0.0,0.2,0.2,None,1.0
VL355Y,26/09/2014,15,912458.2,66.0,66.0,29.0,29.0,28.0,28.0,0.0,0.0,0.0,0.0,Normal Maintain,-2.0
VL355Y,11/10/2014,15,917923.0,70.0,70.0,28.0,27.0,28.0,28.0,0.0,0.0,0.0,0.0,None,1.0
VL355Y,28/10/2014,17,922564.0,56.5,57.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,None,0.0
VL355Y,10/11/2014,13,926113.0,58.0,56.0,26.0,27.0,29.0,27.5,0.0,0.0,0.0,0.0,None,2.0
VL355Y,2/01/2015,53,934698.2,43.5,43.5,30.0,30.0,28.0,28.0,0.0,0.0,0.0,0.0,Change Wheel,-4.0
VL355Y,12/01/2015,10,936318.0,45.0,45.0,30.0,28.5,29.0,28.5,0.0,0.0,0.0,0.0,None,0.0
VL355Y,22/01/2015,10,939966.0,47.0,47.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,None,2.0
VL355Y,22/05/2015,120,939967.0,80.0,80.0,30.0,30.0,29.0,29.0,0.0,0.0,0.0,0.0,Normal Maintain,-2.0
VL355Y,16/06/2015,25,939967.0,80.0,80.0,30.0,30.0,29.0,29.0,0.0,0.0,0.0,0.0,None,0.0
VL355Y,24/08/2015,69,953327.0,88.0,88.0,29.0,28.0,29.0,28.0,0.0,0.0,0.0,0.0,None,1.0
VL355Y,6/10/2015,43,959482.0,85.0,85.0,28.0,28.0,28.0,29.0,0.0,0.0,0.0,0.0,None,1.0
VL355Y,8/12/2015,63,966697.0,87.0,87.0,28.0,27.0,28.0,28.0,1.0,1.0,0.1,0.1,None,0.0
VL355Y,11/01/2016,34,970844.0,89.0,89.0,27.0,27.0,29.0,29.0,1.0,1.0,0.0,0.0,None,1.0
VL355Y,16/02/2016,36,973745.0,85.0,85.0,27.0,27.0,29.0,29.0,0.1,0.1,0.0,0.0,None,0.0
VL355Y,4/04/2016,48,980076.0,89.0,89.0,27.0,26.0,28.0,28.0,0.0,0.0,0.0,0.0,None,0.0
VL355Y,30/05/2016,56,981864.0,87.0,88.0,27.5,27.0,29.0,29.0,0.0,0.0,0.0,0.0,Normal Maintain,-0.5
VL355Y,2/08/2016,64,1002783.0,88.0,89.0,28.5,26.5,29.0,29.0,0.0,0.0,0.0,0.0,Normal Maintain,-1.0
VL355Y,20/09/2016,49,1015325.0,88.0,88.0,28.0,26.5,29.5,29.5,0.0,0.0,0.0,0.5,None,0.5
VL355Y,21/10/2016,31,1021433.0,76.5,76.5,30.0,30.0,28.0,29.0,0.0,0.0,0.0,0.0,Normal Maintain,-2.0
VL355Y,22/11/2016,32,1036096.0,73.0,73.0,29.0,29.0,28.0,29.0,0.0,0.0,0.0,0.0,None,1.0
VL355Y,7/01/2017,46,1054514.0,72.0,72.0,28.0,28.0,30.0,29.0,0.0,0.0,0.0,0.0,None,1.0
VL355Y,7/02/2017,31,1069186.0,74.0,74.0,29.0,28.0,28.0,30.0,0.0,0.0,0.0,0.0,Normal Maintain,-1.0
VL355Y,7/03/2017,28,1076052.6,73.0,72.0,28.5,28.0,28.0,29.0,0.0,0.0,0.0,0.0,None,0.5
VL355Y,3/05/2017,57,1090031.0,71.0,71.0,28.0,27.0,28.0,29.0,1.0,1.0,0.1,0.1,None,0.5
VL355Y,3/07/2017,61,1101257.0,62.5,62.5,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,None,0.0
VL355Y,14/07/2017,11,1101492.0,62.0,62.0,29.0,28.0,28.5,29.0,0.0,0.0,0.0,0.0,Normal Maintain,-1.0
VL355Y,21/08/2017,38,1111386.0,65.0,65.0,27.0,26.0,28.0,29.0,1.0,1.0,0.0,0.0,None,2.0
VL355Y,23/01/2018,155,1126898.1,50.0,50.0,30.0,30.0,28.0,28.0,0.0,0.0,0.0,0.0,Normal Maintain,-3.0
VL355Y,13/07/2018,171,1139370.7,54.0,53.0,29.0,27.0,28.0,29.0,0.0,0.0,0.0,0.0,None,0.0
VL356A,25/09/2009,0,249567.3,80.0,80.0,31.0,27.0,30.0,29.0,0.0,0.0,0.0,0.0,None,0.0
VL356A,23/01/2010,120,299271.0,80.0,80.0,31.0,32.0,31.0,32.0,1.5,1.5,0.0,0.0,None,0.0
VL356A,23/02/2010,31,310050.0,71.0,70.0,30.0,31.0,28.0,28.0,0.5,0.2,0.2,0.2,None,1.0
VL356A,24/04/2010,60,330473.0,73.0,73.0,28.0,26.0,28.0,28.0,0.0,0.0,0.0,0.0,None,2.0
VL356A,26/06/2010,63,356796.0,72.0,72.0,26.0,24.5,29.0,28.0,0.5,0.0,0.0,0.0,None,2.0
VL356A,29/07/2010,33,369583.0,72.0,73.0,27.0,25.5,28.0,29.0,0.5,0.5,0.0,0.5,Normal Maintain,-1.0
VL356A,23/09/2010,56,388798.0,71.0,73.0,27.0,25.5,28.5,29.0,0.5,0.5,0.0,0.0,None,0.0
VL356A,15/11/2010,53,397270.1,61.0,60.0,26.0,23.5,29.0,28.5,0.0,0.0,0.0,0.5,None,1.0
VL356A,9/02/2011,86,34896.0,89.0,89.0,29.0,29.0,27.0,29.0,0.0,0.0,0.0,0.0,Normal Maintain,-3.0
VL356A,27/06/2011,138,68975.0,84.0,84.0,28.0,27.0,29.0,29.0,0.5,0.5,0.0,0.0,None,1.0
VL356A,27/07/2011,30,77882.0,85.0,85.0,28.0,27.5,29.0,30.0,0.0,0.0,0.0,0.0,None,0.0
VL356A,28/08/2011,32,90428.0,85.0,85.0,29.0,28.0,30.0,29.0,0.0,0.0,0.0,0.0,Normal Maintain,-1.0
VL356A,3/11/2011,67,113838.0,85.0,85.0,28.0,27.0,30.0,30.0,0.0,0.0,0.0,0.0,None,1.0
VL356A,8/12/2011,35,124346.0,85.0,85.0,27.0,25.0,30.0,30.0,1.0,1.0,0.0,0.5,None,1.0
VL356A,9/01/2012,32,132599.0,74.0,74.0,27.0,28.0,28.0,29.0,0.0,0.0,0.0,0.0,None,0.0
VL356A,6/02/2012,28,142889.0,75.0,75.0,30.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,Normal Maintain,-3.0
VL356A,7/02/2012,1,152819.0,75.0,75.0,29.0,25.0,27.0,27.0,0.0,0.0,0.0,0.0,None,1.0
VL356A,15/05/2012,98,174691.0,75.0,75.0,26.5,25.0,28.5,28.5,0.0,0.0,0.0,0.0,None,2.5
VL356A,18/06/2012,34,185945.0,74.0,74.0,27.0,24.0,28.5,29.0,1.0,0.5,0.0,0.0,Normal Maintain,-0.5
VL356A,25/07/2012,37,197250.4,72.0,72.0,26.0,25.0,29.0,29.0,0.5,0.5,0.0,0.0,None,1.0
VL356A,17/08/2012,23,204278.0,62.5,62.0,30.0,30.0,28.0,28.0,0.0,0.0,0.0,0.0,Change Wheel,-4.0
VL356A,27/08/2012,10,205271.0,62.5,61.0,30.0,29.0,28.0,28.0,0.0,0.0,0.0,0.0,None,0.0
VL356A,27/09/2012,31,213229.8,61.5,60.5,28.0,26.0,28.0,28.0,0.0,0.0,0.0,0.0,None,2.0
VL356A,18/10/2012,21,218621.3,58.0,58.5,29.0,26.0,28.0,28.0,0.0,0.0,0.0,0.0,Normal Maintain,-1.0
VL356A,30/11/2012,43,229661.0,61.0,61.0,29.0,26.0,28.0,28.0,0.0,0.0,0.0,0.0,None,0.0
VL356A,4/01/2013,35,240450.0,62.0,61.0,29.0,25.0,28.0,28.0,0.0,0.2,0.0,0.5,None,0.0
VL356A,29/01/2013,25,250237.0,65.0,64.0,28.0,24.0,29.0,29.0,0.5,0.5,0.0,1.0,None,1.0
VL356A,4/03/2013,34,257822.9,65.0,60.0,29.0,24.0,29.0,29.0,0.0,0.0,0.0,0.5,Normal Maintain,-1.0
VL356A,14/03/2013,10,260054.0,50.5,50.5,28.0,27.0,28.0,28.0,0.0,0.0,0.0,0.0,None,1.0
VL356A,12/04/2013,29,273530.0,55.0,55.0,27.0,26.0,28.0,27.0,0.0,0.0,0.0,0.0,None,1.0
VL356A,17/06/2013,66,291387.0,54.0,55.0,27.5,24.5,28.0,27.0,0.0,0.0,0.0,0.0,Normal Maintain,-0.5
VL356A,25/09/2013,100,303443.0,85.0,85.0,30.5,31.0,28.0,28.0,0.0,0.0,0.0,0.0,Normal Maintain,-3.0
VL356A,17/01/2014,114,308519.0,88.0,89.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,None,1.5
VL356A,18/02/2014,32,316785.0,89.0,89.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,None,1.0
VL356A,26/03/2014,36,328072.0,89.0,89.0,27.0,27.0,28.0,28.0,0.0,0.0,0.0,0.0,None,1.0
VL356A,4/05/2014,39,338343.0,90.0,90.0,27.0,26.0,28.0,28.0,0.0,0.0,0.0,0.0,None,0.0
VL356A,12/06/2014,39,346584.0,88.0,88.0,27.0,26.5,28.0,28.0,0.0,0.0,0.0,0.0,None,0.0
VL356A,12/07/2014,30,354963.0,88.0,88.0,28.0,27.0,28.5,28.5,0.5,0.5,0.5,0.5,Normal Maintain,-1.0
VL356A,11/08/2014,30,364623.0,88.0,88.0,26.0,26.0,29.0,28.0,0.5,0.5,0.5,0.5,None,2.0
VL356A,15/08/2014,4,365772.9,75.0,74.5,30.0,30.0,28.0,28.0,0.0,0.0,0.0,0.0,Change Wheel,-4.0
VL356A,15/09/2014,31,374685.0,79.0,79.0,28.0,27.0,28.0,28.0,0.0,0.0,0.0,0.0,None,2.0
VL356A,20/10/2014,35,383832.0,79.0,79.0,27.5,27.0,28.0,28.0,0.0,0.0,0.0,0.0,None,0.5
VL356A,25/11/2014,36,397670.0,78.0,78.0,26.0,27.0,28.0,28.0,0.5,0.5,0.5,0.5,None,1.5
VL356A,23/12/2014,28,406249.5,61.5,61.5,30.0,30.0,28.0,28.0,0.0,0.0,0.0,0.0,Change Wheel,-4.0
VL356A,29/12/2014,6,408088.0,66.0,67.0,30.0,29.0,29.0,29.5,0.0,0.0,0.0,0.0,None,0.0
VL356A,5/02/2015,38,421208.0,63.0,66.0,28.0,29.0,28.0,27.5,0.5,0.0,0.0,0.0,None,2.0
VL356A,10/03/2015,33,435643.0,67.0,67.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,None,0.0
VL356A,8/04/2015,29,449012.0,65.0,66.0,26.0,27.0,29.0,28.0,0.5,0.0,0.0,0.0,None,2.0
VL356A,16/05/2015,38,462403.0,64.0,65.0,26.0,26.0,30.0,30.0,0.0,0.0,0.2,0.0,None,0.0
VL356A,19/05/2015,3,462578.5,49.0,49.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,Normal Maintain,-2.0
VL356A,2/09/2015,106,468778.0,53.0,53.0,27.5,27.0,28.0,28.0,0.0,0.0,0.0,0.0,None,0.5
VL356A,4/12/2015,93,478384.0,49.0,49.0,27.0,26.0,29.0,28.0,0.0,0.0,0.0,0.0,None,0.5
VL356A,6/01/2016,33,482967.0,50.0,50.0,27.0,27.0,29.0,29.0,1.0,1.0,0.0,0.0,None,0.0
VL356A,23/02/2016,48,491737.0,52.0,53.0,26.0,26.0,29.0,29.0,1.0,1.0,0.0,0.1,None,1.0
VL356A,31/03/2016,37,492949.0,50.0,50.0,26.0,26.0,28.0,29.0,0.0,0.0,0.0,0.0,None,0.0
VL356A,12/05/2016,42,498092.0,52.0,52.0,26.0,26.0,29.0,29.0,0.0,0.0,0.0,0.0,None,0.0
VL356A,11/07/2016,60,503453.0,60.0,60.0,29.0,29.0,28.0,28.0,0.0,0.0,0.0,0.0,Normal Maintain,-3.0
VL356A,24/08/2016,44,513314.6,58.0,55.0,30.0,29.0,30.0,29.0,0.0,0.0,0.0,0.0,Normal Maintain,-1.0
VL356A,5/10/2016,42,522728.0,60.0,60.0,28.5,28.0,27.5,28.5,0.0,0.0,0.0,0.0,None,1.5
VL356A,8/12/2016,64,540084.0,61.0,61.0,29.5,28.0,28.5,28.0,0.5,0.5,0.0,0.0,Normal Maintain,-1.0
VL356A,14/01/2017,37,546557.0,60.0,61.0,29.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,None,0.5
VL356A,3/03/2017,48,558009.0,60.0,60.0,30.0,28.0,28.5,28.5,0.0,0.5,0.0,0.0,Normal Maintain,-1.0
VL356A,4/05/2017,62,572103.3,60.0,61.0,29.0,28.0,29.0,29.0,2.0,2.0,0.0,0.0,None,1.0
VL356A,3/07/2017,60,585743.0,60.0,60.0,30.5,28.0,29.5,29.0,0.0,1.0,0.0,0.0,Normal Maintain,-1.5
VL356A,18/07/2017,15,587442.2,49.0,49.0,31.0,31.0,28.0,28.0,0.0,0.0,0.0,0.0,Normal Maintain,-0.5
VL356A,22/08/2017,35,591407.0,52.0,52.0,30.0,29.5,28.0,29.0,0.0,0.0,0.0,0.0,None,1.0
VL356A,24/10/2017,63,605685.0,50.0,50.0,30.0,29.0,28.5,28.0,0.0,0.0,0.0,0.0,None,0.0
VL356A,15/11/2017,22,610671.0,50.0,51.0,29.5,28.5,28.5,29.0,0.0,0.0,0.0,0.0,None,0.5
VL356A,28/11/2017,13,612931.4,48.0,48.0,31.0,31.0,28.0,28.0,0.0,0.0,0.0,0.0,Normal Maintain,-1.5
VL356A,10/12/2017,12,615018.0,42.0,43.0,31.0,30.5,28.0,28.0,0.0,0.0,0.0,0.0,None,0.0
VL356A,28/05/2018,169,647339.0,46.0,46.0,30.0,29.0,29.0,28.0,0.0,0.0,0.0,0.0,None,1.0
VL356A,25/07/2018,58,655414.0,46.0,46.0,29.0,28.0,29.0,29.0,0.0,0.0,0.0,0.0,None,1.0
VL356A,4/09/2018,41,660428.0,46.0,46.0,30.0,28.0,29.0,29.0,0.0,0.0,0.0,0.0,Normal Maintain,-1.0
VL356A,18/10/2018,44,668169.0,45.0,45.0,30.0,28.0,29.0,29.0,0.0,0.0,0.0,0.0,None,0.0
VL356A,21/11/2018,34,673012.8,45.0,45.0,30.0,29.0,28.0,29.0,0.0,0.0,0.0,0.0,None,0.0
VL356A,14/01/2019,54,680706.0,43.0,45.0,29.0,28.0,29.0,29.0,0.0,0.0,0.0,0.0,None,1.0
VL356A,2/07/2019,169,703996.0,90.0,90.0,30.0,30.0,27.0,27.0,0.0,0.0,0.0,0.0,Normal Maintain,-1.0
VL356A,3/09/2019,63,715137.0,89.0,89.0,29.0,29.0,29.0,28.0,0.0,0.0,0.0,0.0,None,1.0
VL356A,29/10/2019,56,729197.0,86.0,85.0,28.0,29.0,28.0,29.0,0.0,0.0,0.0,0.0,None,1.0
VL356A,16/12/2019,48,741652.0,87.0,87.0,28.0,29.0,28.0,29.0,0.0,0.0,0.0,0.0,None,0.0
VL356A,18/05/2020,154,765561.6,80.5,80.5,31.0,31.0,28.0,28.0,0.0,0.0,0.0,0.0,None,0.0
VL357J,20/09/2009,0,282927.0,75.0,74.0,28.0,31.0,29.0,30.0,1.0,1.0,0.0,0.0,None,0.0
VL357J,28/09/2009,8,288739.0,78.0,79.0,28.5,31.0,30.0,29.0,1.0,0.5,0.0,0.0,Normal Maintain,-0.5
VL357J,8/11/2009,41,308570.0,77.0,77.0,28.5,30.5,30.0,29.0,0.5,0.5,0.0,0.0,None,0.0
VL357J,20/12/2009,42,331373.0,75.0,75.0,28.0,31.0,30.0,30.0,1.0,1.0,0.0,0.0,None,0.5
VL357J,7/01/2010,18,342777.0,73.0,74.0,28.0,31.0,27.0,27.0,2.0,2.0,0.5,0.0,None,0.0
VL357J,25/01/2010,18,357754.0,76.0,77.0,28.0,31.0,31.0,30.0,1.0,1.0,0.5,0.0,None,0.0
VL357J,30/01/2010,5,360710.0,80.0,75.0,28.5,32.0,32.5,31.5,1.5,1.0,0.5,0.0,Normal Maintain,-0.5
VL357J,16/03/2010,45,379370.0,70.0,70.0,28.5,32.0,30.0,30.0,1.0,1.0,0.0,0.0,None,0.0
VL357J,25/04/2010,40,397703.0,75.0,75.0,27.0,32.0,32.0,30.0,0.5,1.0,0.0,0.0,None,1.5
VL357J,12/07/2010,78,450117.7,68.0,68.0,25.0,28.0,28.5,28.0,0.5,0.5,0.0,0.0,None,2.0
VL357J,5/08/2010,24,465882.0,69.0,69.0,24.0,28.5,28.5,28.0,0.5,0.5,0.0,0.0,None,1.0
VL357J,13/10/2010,69,498700.0,66.0,68.0,24.0,28.5,30.0,29.5,0.5,1.0,0.5,1.0,None,0.0
VL357J,14/11/2010,32,513395.7,65.0,65.0,23.0,27.5,32.0,30.0,1.0,1.0,1.0,1.0,None,1.0
VL357J,17/01/2011,64,542787.0,67.0,67.0,24.0,29.0,31.0,30.0,1.5,1.5,0.5,0.0,Normal Maintain,-1.0
VL357J,26/02/2011,40,552508.0,65.0,65.0,24.0,29.5,30.0,30.0,1.5,1.0,0.0,0.0,None,0.0
VL357J,13/04/2011,46,290771.5,54.0,54.0,29.0,29.0,29.0,28.5,0.0,0.0,0.0,0.0,Change Wheel,-5.0
VL357J,13/05/2011,30,581543.0,55.0,55.0,28.0,28.0,28.5,29.5,0.0,0.0,0.0,0.0,None,1.0
VL357J,26/06/2011,44,611597.0,52.0,52.0,26.0,27.5,29.0,28.0,0.5,0.5,0.0,0.0,None,2.0
VL357J,26/07/2011,30,624858.0,55.0,55.0,26.0,27.0,29.5,29.0,1.0,1.0,0.0,0.0,None,0.0
VL357J,9/08/2011,14,628606.0,54.0,55.0,26.5,27.5,25.5,28.5,1.0,1.0,0.0,0.0,Normal Maintain,-0.5
VL357J,17/10/2011,69,664804.0,50.0,50.0,27.5,28.0,28.0,28.0,0.0,0.0,0.0,0.0,Normal Maintain,-1.0
VL357J,20/11/2011,34,691435.0,50.0,50.0,27.0,26.5,29.5,29.0,0.5,0.5,0.0,0.0,None,0.5
VL357J,29/11/2011,9,692896.5,51.0,50.0,27.0,27.0,29.0,29.0,0.5,0.5,0.0,0.0,None,0.0
VL357J,6/12/2011,7,694033.2,90.0,90.0,26.0,26.0,28.0,28.5,0.5,0.0,0.0,0.0,None,1.0
